Port_Record_ID,Port_ID,Port_Name,Country,Region,Terminal,Berth
PR09129,P001,Chennai,India,South Asia,Terminal-1,Berth-3
PR09130,P002,Mumbai,India,South Asia,Terminal-2,Berth-4
PR09131,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-5
PR09132,P004,Dubai,UAE,Middle East,Terminal-4,Berth-6
PR09133,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-7
PR09134,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-8
PR09135,P007,Los Angeles,USA,North America,Terminal-3,Berth-9
PR09136,P001,Chennai,India,South Asia,Terminal-4,Berth-10
PR09137,P002,Mumbai,India,South Asia,Terminal-1,Berth-11
PR09138,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-12
PR09139,P004,Dubai,UAE,Middle East,Terminal-3,Berth-13
PR09140,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-14
PR09141,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-15
PR09142,P007,Los Angeles,USA,North America,Terminal-2,Berth-16
PR09143,P001,Chennai,India,South Asia,Terminal-3,Berth-17
PR09144,P002,Mumbai,India,South Asia,Terminal-4,Berth-18
PR09145,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-1
PR09146,P004,Dubai,UAE,Middle East,Terminal-2,Berth-2
PR09147,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-3
PR09148,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-4
PR09149,P007,Los Angeles,USA,North America,Terminal-1,Berth-5
PR09150,P001,Chennai,India,South Asia,Terminal-2,Berth-6
PR09151,P002,Mumbai,India,South Asia,Terminal-3,Berth-7
PR09152,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-8
PR09153,P004,Dubai,UAE,Middle East,Terminal-1,Berth-9
PR09154,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-10
PR09155,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-11
PR09156,P007,Los Angeles,USA,North America,Terminal-4,Berth-12
PR09157,P001,Chennai,India,South Asia,Terminal-1,Berth-13
PR09158,P002,Mumbai,India,South Asia,Terminal-2,Berth-14
PR09159,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-15
PR09160,P004,Dubai,UAE,Middle East,Terminal-4,Berth-16
PR09161,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-17
PR09162,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-18
PR09163,P007,Los Angeles,USA,North America,Terminal-3,Berth-1
PR09164,P001,Chennai,India,South Asia,Terminal-4,Berth-2
PR09165,P002,Mumbai,India,South Asia,Terminal-1,Berth-3
PR09166,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-4
PR09167,P004,Dubai,UAE,Middle East,Terminal-3,Berth-5
PR09168,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-6
PR09169,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-7
PR09170,P007,Los Angeles,USA,North America,Terminal-2,Berth-8
PR09171,P001,Chennai,India,South Asia,Terminal-3,Berth-9
PR09172,P002,Mumbai,India,South Asia,Terminal-4,Berth-10
PR09173,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-11
PR09174,P004,Dubai,UAE,Middle East,Terminal-2,Berth-12
PR09175,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-13
PR09176,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-14
PR09177,P007,Los Angeles,USA,North America,Terminal-1,Berth-15
PR09178,P001,Chennai,India,South Asia,Terminal-2,Berth-16
PR09179,P002,Mumbai,India,South Asia,Terminal-3,Berth-17
PR09180,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-18
PR09181,P004,Dubai,UAE,Middle East,Terminal-1,Berth-1
PR09182,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-2
PR09183,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-3
PR09184,P007,Los Angeles,USA,North America,Terminal-4,Berth-4
PR09185,P001,Chennai,India,South Asia,Terminal-1,Berth-5
PR09186,P002,Mumbai,India,South Asia,Terminal-2,Berth-6
PR09187,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-7
PR09188,P004,Dubai,UAE,Middle East,Terminal-4,Berth-8
PR09189,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-9
PR09190,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-10
PR09191,P007,Los Angeles,USA,North America,Terminal-3,Berth-11
PR09192,P001,Chennai,India,South Asia,Terminal-4,Berth-12
PR09193,P002,Mumbai,India,South Asia,Terminal-1,Berth-13
PR09194,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-14
PR09195,P004,Dubai,UAE,Middle East,Terminal-3,Berth-15
PR09196,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-16
PR09197,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-17
PR09198,P007,Los Angeles,USA,North America,Terminal-2,Berth-18
PR09199,P001,Chennai,India,South Asia,Terminal-3,Berth-1
PR09200,P002,Mumbai,India,South Asia,Terminal-4,Berth-2
PR09201,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-3
PR09202,P004,Dubai,UAE,Middle East,Terminal-2,Berth-4
PR09203,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-5
PR09204,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-6
PR09205,P007,Los Angeles,USA,North America,Terminal-1,Berth-7
PR09206,P001,Chennai,India,South Asia,Terminal-2,Berth-8
PR09207,P002,Mumbai,India,South Asia,Terminal-3,Berth-9
PR09208,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-10
PR09209,P004,Dubai,UAE,Middle East,Terminal-1,Berth-11
PR09210,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-12
PR09211,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-13
PR09212,P007,Los Angeles,USA,North America,Terminal-4,Berth-14
PR09213,P001,Chennai,India,South Asia,Terminal-1,Berth-15
PR09214,P002,Mumbai,India,South Asia,Terminal-2,Berth-16
PR09215,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-17
PR09216,P004,Dubai,UAE,Middle East,Terminal-4,Berth-18
PR09217,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-1
PR09218,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-2
PR09219,P007,Los Angeles,USA,North America,Terminal-3,Berth-3
PR09220,P001,Chennai,India,South Asia,Terminal-4,Berth-4
PR09221,P002,Mumbai,India,South Asia,Terminal-1,Berth-5
PR09222,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-6
PR09223,P004,Dubai,UAE,Middle East,Terminal-3,Berth-7
PR09224,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-8
PR09225,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-9
PR09226,P007,Los Angeles,USA,North America,Terminal-2,Berth-10
PR09227,P001,Chennai,India,South Asia,Terminal-3,Berth-11
PR09228,P002,Mumbai,India,South Asia,Terminal-4,Berth-12
PR09229,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-13
PR09230,P004,Dubai,UAE,Middle East,Terminal-2,Berth-14
PR09231,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-15
PR09232,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-16
PR09233,P007,Los Angeles,USA,North America,Terminal-1,Berth-17
PR09234,P001,Chennai,India,South Asia,Terminal-2,Berth-18
PR09235,P002,Mumbai,India,South Asia,Terminal-3,Berth-1
PR09236,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-2
PR09237,P004,Dubai,UAE,Middle East,Terminal-1,Berth-3
PR09238,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-4
PR09239,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-5
PR09240,P007,Los Angeles,USA,North America,Terminal-4,Berth-6
PR09241,P001,Chennai,India,South Asia,Terminal-1,Berth-7
PR09242,P002,Mumbai,India,South Asia,Terminal-2,Berth-8
PR09243,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-9
PR09244,P004,Dubai,UAE,Middle East,Terminal-4,Berth-10
PR09245,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-11
PR09246,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-12
PR09247,P007,Los Angeles,USA,North America,Terminal-3,Berth-13
PR09248,P001,Chennai,India,South Asia,Terminal-4,Berth-14
PR09249,P002,Mumbai,India,South Asia,Terminal-1,Berth-15
PR09250,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-16
PR09251,P004,Dubai,UAE,Middle East,Terminal-3,Berth-17
PR09252,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-18
PR09253,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-1
PR09254,P007,Los Angeles,USA,North America,Terminal-2,Berth-2
PR09255,P001,Chennai,India,South Asia,Terminal-3,Berth-3
PR09256,P002,Mumbai,India,South Asia,Terminal-4,Berth-4
PR09257,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-5
PR09258,P004,Dubai,UAE,Middle East,Terminal-2,Berth-6
PR09259,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-7
PR09260,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-8
PR09261,P007,Los Angeles,USA,North America,Terminal-1,Berth-9
PR09262,P001,Chennai,India,South Asia,Terminal-2,Berth-10
PR09263,P002,Mumbai,India,South Asia,Terminal-3,Berth-11
PR09264,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-12
PR09265,P004,Dubai,UAE,Middle East,Terminal-1,Berth-13
PR09266,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-14
PR09267,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-15
PR09268,P007,Los Angeles,USA,North America,Terminal-4,Berth-16
PR09269,P001,Chennai,India,South Asia,Terminal-1,Berth-17
PR09270,P002,Mumbai,India,South Asia,Terminal-2,Berth-18
PR09271,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-1
PR09272,P004,Dubai,UAE,Middle East,Terminal-4,Berth-2
PR09273,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-3
PR09274,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-4
PR09275,P007,Los Angeles,USA,North America,Terminal-3,Berth-5
PR09276,P001,Chennai,India,South Asia,Terminal-4,Berth-6
PR09277,P002,Mumbai,India,South Asia,Terminal-1,Berth-7
PR09278,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-8
PR09279,P004,Dubai,UAE,Middle East,Terminal-3,Berth-9
PR09280,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-10
PR09281,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-11
PR09282,P007,Los Angeles,USA,North America,Terminal-2,Berth-12
PR09283,P001,Chennai,India,South Asia,Terminal-3,Berth-13
PR09284,P002,Mumbai,India,South Asia,Terminal-4,Berth-14
PR09285,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-15
PR09286,P004,Dubai,UAE,Middle East,Terminal-2,Berth-16
PR09287,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-17
PR09288,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-18
PR09289,P007,Los Angeles,USA,North America,Terminal-1,Berth-1
PR09290,P001,Chennai,India,South Asia,Terminal-2,Berth-2
PR09291,P002,Mumbai,India,South Asia,Terminal-3,Berth-3
PR09292,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-4
PR09293,P004,Dubai,UAE,Middle East,Terminal-1,Berth-5
PR09294,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-6
PR09295,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-7
PR09296,P007,Los Angeles,USA,North America,Terminal-4,Berth-8
PR09297,P001,Chennai,India,South Asia,Terminal-1,Berth-9
PR09298,P002,Mumbai,India,South Asia,Terminal-2,Berth-10
PR09299,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-11
PR09300,P004,Dubai,UAE,Middle East,Terminal-4,Berth-12
PR09301,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-13
PR09302,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-14
PR09303,P007,Los Angeles,USA,North America,Terminal-3,Berth-15
PR09304,P001,Chennai,India,South Asia,Terminal-4,Berth-16
PR09305,P002,Mumbai,India,South Asia,Terminal-1,Berth-17
PR09306,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-18
PR09307,P004,Dubai,UAE,Middle East,Terminal-3,Berth-1
PR09308,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-2
PR09309,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-3
PR09310,P007,Los Angeles,USA,North America,Terminal-2,Berth-4
PR09311,P001,Chennai,India,South Asia,Terminal-3,Berth-5
PR09312,P002,Mumbai,India,South Asia,Terminal-4,Berth-6
PR09313,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-7
PR09314,P004,Dubai,UAE,Middle East,Terminal-2,Berth-8
PR09315,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-9
PR09316,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-10
PR09317,P007,Los Angeles,USA,North America,Terminal-1,Berth-11
PR09318,P001,Chennai,India,South Asia,Terminal-2,Berth-12
PR09319,P002,Mumbai,India,South Asia,Terminal-3,Berth-13
PR09320,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-14
PR09321,P004,Dubai,UAE,Middle East,Terminal-1,Berth-15
PR09322,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-16
PR09323,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-17
PR09324,P007,Los Angeles,USA,North America,Terminal-4,Berth-18
PR09325,P001,Chennai,India,South Asia,Terminal-1,Berth-1
PR09326,P002,Mumbai,India,South Asia,Terminal-2,Berth-2
PR09327,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-3
PR09328,P004,Dubai,UAE,Middle East,Terminal-4,Berth-4
PR09329,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-5
PR09330,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-6
PR09331,P007,Los Angeles,USA,North America,Terminal-3,Berth-7
PR09332,P001,Chennai,India,South Asia,Terminal-4,Berth-8
PR09333,P002,Mumbai,India,South Asia,Terminal-1,Berth-9
PR09334,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-10
PR09335,P004,Dubai,UAE,Middle East,Terminal-3,Berth-11
PR09336,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-12
PR09337,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-13
PR09338,P007,Los Angeles,USA,North America,Terminal-2,Berth-14
PR09339,P001,Chennai,India,South Asia,Terminal-3,Berth-15
PR09340,P002,Mumbai,India,South Asia,Terminal-4,Berth-16
PR09341,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-17
PR09342,P004,Dubai,UAE,Middle East,Terminal-2,Berth-18
PR09343,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-1
PR09344,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-2
PR09345,P007,Los Angeles,USA,North America,Terminal-1,Berth-3
PR09346,P001,Chennai,India,South Asia,Terminal-2,Berth-4
PR09347,P002,Mumbai,India,South Asia,Terminal-3,Berth-5
PR09348,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-6
PR09349,P004,Dubai,UAE,Middle East,Terminal-1,Berth-7
PR09350,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-8
PR09351,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-9
PR09352,P007,Los Angeles,USA,North America,Terminal-4,Berth-10
PR09353,P001,Chennai,India,South Asia,Terminal-1,Berth-11
PR09354,P002,Mumbai,India,South Asia,Terminal-2,Berth-12
PR09355,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-13
PR09356,P004,Dubai,UAE,Middle East,Terminal-4,Berth-14
PR09357,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-15
PR09358,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-16
PR09359,P007,Los Angeles,USA,North America,Terminal-3,Berth-17
PR09360,P001,Chennai,India,South Asia,Terminal-4,Berth-18
PR09361,P002,Mumbai,India,South Asia,Terminal-1,Berth-1
PR09362,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-2
PR09363,P004,Dubai,UAE,Middle East,Terminal-3,Berth-3
PR09364,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-4
PR09365,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-5
PR09366,P007,Los Angeles,USA,North America,Terminal-2,Berth-6
PR09367,P001,Chennai,India,South Asia,Terminal-3,Berth-7
PR09368,P002,Mumbai,India,South Asia,Terminal-4,Berth-8
PR09369,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-9
PR09370,P004,Dubai,UAE,Middle East,Terminal-2,Berth-10
PR09371,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-11
PR09372,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-12
PR09373,P007,Los Angeles,USA,North America,Terminal-1,Berth-13
PR09374,P001,Chennai,India,South Asia,Terminal-2,Berth-14
PR09375,P002,Mumbai,India,South Asia,Terminal-3,Berth-15
PR09376,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-16
PR09377,P004,Dubai,UAE,Middle East,Terminal-1,Berth-17
PR09378,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-18
PR09379,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-1
PR09380,P007,Los Angeles,USA,North America,Terminal-4,Berth-2
PR09381,P001,Chennai,India,South Asia,Terminal-1,Berth-3
PR09382,P002,Mumbai,India,South Asia,Terminal-2,Berth-4
PR09383,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-5
PR09384,P004,Dubai,UAE,Middle East,Terminal-4,Berth-6
PR09385,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-7
PR09386,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-8
PR09387,P007,Los Angeles,USA,North America,Terminal-3,Berth-9
PR09388,P001,Chennai,India,South Asia,Terminal-4,Berth-10
PR09389,P002,Mumbai,India,South Asia,Terminal-1,Berth-11
PR09390,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-12
PR09391,P004,Dubai,UAE,Middle East,Terminal-3,Berth-13
PR09392,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-14
PR09393,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-15
PR09394,P007,Los Angeles,USA,North America,Terminal-2,Berth-16
PR09395,P001,Chennai,India,South Asia,Terminal-3,Berth-17
PR09396,P002,Mumbai,India,South Asia,Terminal-4,Berth-18
PR09397,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-1
PR09398,P004,Dubai,UAE,Middle East,Terminal-2,Berth-2
PR09399,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-3
PR09400,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-4
PR09401,P007,Los Angeles,USA,North America,Terminal-1,Berth-5
PR09402,P001,Chennai,India,South Asia,Terminal-2,Berth-6
PR09403,P002,Mumbai,India,South Asia,Terminal-3,Berth-7
PR09404,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-8
PR09405,P004,Dubai,UAE,Middle East,Terminal-1,Berth-9
PR09406,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-10
PR09407,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-11
PR09408,P007,Los Angeles,USA,North America,Terminal-4,Berth-12
PR09409,P001,Chennai,India,South Asia,Terminal-1,Berth-13
PR09410,P002,Mumbai,India,South Asia,Terminal-2,Berth-14
PR09411,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-15
PR09412,P004,Dubai,UAE,Middle East,Terminal-4,Berth-16
PR09413,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-17
PR09414,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-18
PR09415,P007,Los Angeles,USA,North America,Terminal-3,Berth-1
PR09416,P001,Chennai,India,South Asia,Terminal-4,Berth-2
PR09417,P002,Mumbai,India,South Asia,Terminal-1,Berth-3
PR09418,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-4
PR09419,P004,Dubai,UAE,Middle East,Terminal-3,Berth-5
PR09420,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-6
PR09421,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-7
PR09422,P007,Los Angeles,USA,North America,Terminal-2,Berth-8
PR09423,P001,Chennai,India,South Asia,Terminal-3,Berth-9
PR09424,P002,Mumbai,India,South Asia,Terminal-4,Berth-10
PR09425,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-11
PR09426,P004,Dubai,UAE,Middle East,Terminal-2,Berth-12
PR09427,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-13
PR09428,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-14
PR09429,P007,Los Angeles,USA,North America,Terminal-1,Berth-15
PR09430,P001,Chennai,India,South Asia,Terminal-2,Berth-16
PR09431,P002,Mumbai,India,South Asia,Terminal-3,Berth-17
PR09432,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-18
PR09433,P004,Dubai,UAE,Middle East,Terminal-1,Berth-1
PR09434,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-2
PR09435,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-3
PR09436,P007,Los Angeles,USA,North America,Terminal-4,Berth-4
PR09437,P001,Chennai,India,South Asia,Terminal-1,Berth-5
PR09438,P002,Mumbai,India,South Asia,Terminal-2,Berth-6
PR09439,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-7
PR09440,P004,Dubai,UAE,Middle East,Terminal-4,Berth-8
PR09441,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-9
PR09442,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-10
PR09443,P007,Los Angeles,USA,North America,Terminal-3,Berth-11
PR09444,P001,Chennai,India,South Asia,Terminal-4,Berth-12
PR09445,P002,Mumbai,India,South Asia,Terminal-1,Berth-13
PR09446,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-14
PR09447,P004,Dubai,UAE,Middle East,Terminal-3,Berth-15
PR09448,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-16
PR09449,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-17
PR09450,P007,Los Angeles,USA,North America,Terminal-2,Berth-18
PR09451,P001,Chennai,India,South Asia,Terminal-3,Berth-1
PR09452,P002,Mumbai,India,South Asia,Terminal-4,Berth-2
PR09453,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-3
PR09454,P004,Dubai,UAE,Middle East,Terminal-2,Berth-4
PR09455,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-5
PR09456,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-6
PR09457,P007,Los Angeles,USA,North America,Terminal-1,Berth-7
PR09458,P001,Chennai,India,South Asia,Terminal-2,Berth-8
PR09459,P002,Mumbai,India,South Asia,Terminal-3,Berth-9
PR09460,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-10
PR09461,P004,Dubai,UAE,Middle East,Terminal-1,Berth-11
PR09462,P005,Colombo,Sri Lanka,South Asia,Terminal-2,Berth-12
PR09463,P006,Rotterdam,Netherlands,Europe,Terminal-3,Berth-13
PR09464,P007,Los Angeles,USA,North America,Terminal-4,Berth-14
PR09465,P001,Chennai,India,South Asia,Terminal-1,Berth-15
PR09466,P002,Mumbai,India,South Asia,Terminal-2,Berth-16
PR09467,P003,Singapore,Singapore,Southeast Asia,Terminal-3,Berth-17
PR09468,P004,Dubai,UAE,Middle East,Terminal-4,Berth-18
PR09469,P005,Colombo,Sri Lanka,South Asia,Terminal-1,Berth-1
PR09470,P006,Rotterdam,Netherlands,Europe,Terminal-2,Berth-2
PR09471,P007,Los Angeles,USA,North America,Terminal-3,Berth-3
PR09472,P001,Chennai,India,South Asia,Terminal-4,Berth-4
PR09473,P002,Mumbai,India,South Asia,Terminal-1,Berth-5
PR09474,P003,Singapore,Singapore,Southeast Asia,Terminal-2,Berth-6
PR09475,P004,Dubai,UAE,Middle East,Terminal-3,Berth-7
PR09476,P005,Colombo,Sri Lanka,South Asia,Terminal-4,Berth-8
PR09477,P006,Rotterdam,Netherlands,Europe,Terminal-1,Berth-9
PR09478,P007,Los Angeles,USA,North America,Terminal-2,Berth-10
PR09479,P001,Chennai,India,South Asia,Terminal-3,Berth-11
PR09480,P002,Mumbai,India,South Asia,Terminal-4,Berth-12
PR09481,P003,Singapore,Singapore,Southeast Asia,Terminal-1,Berth-13
PR09482,P004,Dubai,UAE,Middle East,Terminal-2,Berth-14
PR09483,P005,Colombo,Sri Lanka,South Asia,Terminal-3,Berth-15
PR09484,P006,Rotterdam,Netherlands,Europe,Terminal-4,Berth-16
PR09485,P007,Los Angeles,USA,North America,Terminal-1,Berth-17
PR09486,P001,Chennai,India,South Asia,Terminal-2,Berth-18
PR09487,P002,Mumbai,India,South Asia,Terminal-3,Berth-1
PR09488,P003,Singapore,Singapore,Southeast Asia,Terminal-4,Berth-2
PR09489,P004,Dubai,UAE,Middle East,Terminal-1,Berth-3
